Name,Feature,Full Address,Street,Municipality,Categories,Plus Code,Phones,Emails,Review Count,Average Rating,Review URL,Google Maps URL,Cid,Google Knowledge URL,Kgmid,Latitude,Longitude,Website,Domain,Opening Hours,Featured Image,Place Id
جروبى,,"26XQ+372, Down town, قسم قصر النيل، محافظة القاهرة‬",26XQ+372,قسم قصر النيل,مطعم صغير,,"02 23911871, +20 2 23911871",,320,3.9,https://search.google.com/local/reviews?placeid=ChIJ4ZWeMMdAWBQRprZJ0IDEi0A&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=4651027097719518886,4651027097719518886,https://www.google.com/search?kgmid=/g/1tcy0_9j&kponly,/g/1tcy0_9j,30.0476402,31.238145099999997,,,"الثلاثاء:[٨:٠٠ص-١٢:٠٠ص], الأربعاء:[٨:٠٠ص-١٢:٠٠ص], الخميس:[٨:٠٠ص-١٢:٠٠ص], الجمعة:[٨:٠٠ص-١٢:٠٠ص], السبت:[٨:٠٠ص-١٢:٠٠ص], الأحد:[٨:٠٠ص-١٢:٠٠ص], الاثنين:[٨:٠٠ص-١٢:٠٠ص]",https://lh5.googleusercontent.com/p/AF1QipMbVO450UQUwv7XQZM0hJwQLtN0IerK_MYkH3fu=w140-h92-k-no,ChIJ4ZWeMMdAWBQRprZJ0IDEi0A
مطعم بون سواريه Bonne Soirée Restaurants,,9 نصر عوض، عين الصيرة، قسم مصر القديمة، محافظة القاهرة‬ 4245024,9 نصر عوض,قسم مصر القديمة,مطعم ببوفيه,,"0100 222 7788, +20 100 222 7788",,1227,4.1,https://search.google.com/local/reviews?placeid=ChIJx9ceIUFHWBQRa0E_GEQwNPk&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=17957030683255718251,17957030683255718251,https://www.google.com/search?kgmid=/g/11c327fzh_&kponly,/g/11c327fzh_,30.0149272,31.240950599999998,https://bonne-soiree-restaurants.business.site/?utm_source=gmb&utm_medium=referral,business.site,"الثلاثاء:[١١:٠٠ص-٨:٠٠م], الأربعاء:[١١:٠٠ص-٨:٠٠م], الخميس:[١١:٠٠ص-٨:٠٠م], الجمعة:[١١:٠٠ص-٨:٠٠م], السبت:[١١:٠٠ص-٨:٠٠م], الأحد:[١١:٠٠ص-٨:٠٠م], الاثنين:[١١:٠٠ص-٨:٠٠م]",https://lh5.googleusercontent.com/p/AF1QipMbhHw-oyKdunexaDSyk5MfcEbQsGAMaOzc0UR1=w122-h92-k-no,ChIJx9ceIUFHWBQRa0E_GEQwNPk
Tianma,,1189 كورنيش النيل، بولاق5، بولاق، محافظة القاهرة‬ 11221,1189 كورنيش النيل,بولاق,مطعم راقٍ,,"0100 677 2297, +20 100 677 2297",,16,4.7,https://search.google.com/local/reviews?placeid=ChIJb5JOwv5BWBQRgayi-mNrmdo&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=15751739248855919745,15751739248855919745,https://www.google.com/search?kgmid=/g/11lgrwd210&kponly,/g/11lgrwd210,30.062995599999997,31.227362099999997,https://www.marriott.com/hotels/hotel-information/restaurant/caixr-the-st-regis-cairo/,marriott.com,"الثلاثاء:[٤:٣٠م-١٢:٠٠ص], الأربعاء:[٤:٣٠م-١٢:٠٠ص], الخميس:[٤:٣٠م-١٢:٠٠ص], الجمعة:[٤:٣٠م-١٢:٠٠ص], السبت:[٤:٣٠م-١٢:٠٠ص], الأحد:[٤:٣٠م-١٢:٠٠ص], الاثنين:[٤:٣٠م-١٢:٠٠ص]",https://lh5.googleusercontent.com/p/AF1QipMYQf5PyKnFGgAo3f80cHtm5KGcceF2zQgJ-4ZG=w187-h92-k-no,ChIJb5JOwv5BWBQRgayi-mNrmdo
مطعم الشروق,,بجوار الجامعة الأمريكية، ١٦، شارع محمد محمود، البلاقسة، عابدين، محافظة القاهرة‬,بجوار الجامعة الأمريكية، ١٦,عابدين,مطعم فلافل,,"02 27921454, +20 2 27921454",,141,4.3,https://search.google.com/local/reviews?placeid=ChIJUzE_B7hAWBQRq8n81_7cBHU&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=8432107389447883179,8432107389447883179,https://www.google.com/search?kgmid=/g/11c6fclcgq&kponly,/g/11c6fclcgq,30.0431501,31.239448,,,"الثلاثاء:[نعمل على مدار 24 ساعة], الأربعاء:[نعمل على مدار 24 ساعة], الخميس:[نعمل على مدار 24 ساعة], الجمعة:[نعمل على مدار 24 ساعة], السبت:[نعمل على مدار 24 ساعة], الأحد:[نعمل على مدار 24 ساعة], الاثنين:[نعمل على مدار 24 ساعة]",https://lh5.googleusercontent.com/p/AF1QipNvpKATMuaPeeTftdcFH6nZniBux1yelN3PTQzA=w143-h92-k-no,ChIJUzE_B7hAWBQRq8n81_7cBHU
مطعم. Restaurant,,3785+CHV، رمسيس، القبيسي، حي الظاهر، محافظة القاهرة‬ 4330423,3785+CHV,حي الظاهر,مطعم,,,,,,,https://www.google.com/maps?cid=7756066384101928925,7756066384101928925,https://www.google.com/search?kgmid=/g/11mgfs1gvs&kponly,/g/11mgfs1gvs,30.0661095,31.2589096,,,,,ChIJ3biQq9ZBWBQR3W--bkgVo2s
هارديز,مطاعم وجبات سريعة تقدّم البرغر والفطور,التحرير، الدواوين، عابدين، محافظة القاهرة‬ 4280101,التحرير,عابدين,"مطعم سندوتشات, مطعم مأكولات أمريكية",,,,1079,3.7,https://search.google.com/local/reviews?placeid=ChIJSzGjKcZAWBQRp-IKP_vVY0A&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=4639787316192928423,4639787316192928423,https://www.google.com/search?kgmid=/g/11c45dr8b7&kponly,/g/11c45dr8b7,30.0438795,31.236342299999997,,,"الثلاثاء:[١١:٠٠ص-١٢:٠٠ص], الأربعاء:[١١:٠٠ص-١٢:٠٠ص], الخميس:[١١:٠٠ص-١٢:٠٠ص], الجمعة:[١١:٠٠ص-١٢:٠٠ص], السبت:[١١:٠٠ص-٣:٠٠ص], الأحد:[١١:٠٠ص-١٢:٠٠ص], الاثنين:[١١:٠٠ص-١٢:٠٠ص]",https://lh5.googleusercontent.com/p/AF1QipMhj9TzA74rP_Z_JbgHUMsEWYKL4vS3iKvO2z20=w163-h92-k-no,ChIJSzGjKcZAWBQRp-IKP_vVY0A
عيش + ملح,,"20 شارع عدلي, Street, Downtown، محافظة القاهرة‬ 11121",20 شارع عدلي,Downtown,"مطعم, مطعم للإفطار, كافيه, مطعم ومسرح, مطعم خالٍ من الغلوتين, مسرح عروض موسيقية, متجر مكرونة, مطعم بيتزا, مطعم أطعمة نباتية",,"0109 874 4014, +20 109 874 4014",,4385,4,https://search.google.com/local/reviews?placeid=ChIJ3f5aOb5AWBQRc-X8mjJVRBQ&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=1460385855011874163,1460385855011874163,https://www.google.com/search?kgmid=/g/11b7v7h3h5&kponly,/g/11b7v7h3h5,30.051135499999997,31.243714399999998,https://www.facebook.com/eishmalh/,facebook.com,"الثلاثاء:[٧:٠٠ص-١٢:٠٠ص], الأربعاء:[٧:٠٠ص-١٢:٠٠ص], الخميس:[٧:٠٠ص-١٢:٠٠ص], الجمعة:[٧:٠٠ص-١٢:٠٠ص], السبت:[٧:٠٠ص-١٢:٠٠ص], الأحد:[٧:٠٠ص-١٢:٠٠ص], الاثنين:[٧:٠٠ص-١٢:٠٠ص]",https://lh5.googleusercontent.com/p/AF1QipPuIe-UZzb_fi7v0u3bbhc0PUs9QEwAhe1KCqJ8=w138-h92-k-no,ChIJ3f5aOb5AWBQRc-X8mjJVRBQ
لو سود,,3 ش مجلس قيادة الثورة، الزمالك، محافظة القاهرة‬ 4270002,3 ش مجلس قيادة الثورة,الزمالك,مطعم,,"02 27373737, +20 2 27373737",,51,4.2,https://search.google.com/local/reviews?placeid=ChIJdx1SbtNAWBQR8cpc0KAtozo&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=4225271044117416689,4225271044117416689,https://www.google.com/search?kgmid=/g/1tdt33l9&kponly,/g/1tdt33l9,30.0386168,31.224687199999998,https://www.ahstatic.com/pdf/5307_rsr005_00_t_x_gb.pdf,ahstatic.com,"الثلاثاء:[نعمل على مدار 24 ساعة], الأربعاء:[نعمل على مدار 24 ساعة], الخميس:[نعمل على مدار 24 ساعة], الجمعة:[نعمل على مدار 24 ساعة], السبت:[نعمل على مدار 24 ساعة], الأحد:[نعمل على مدار 24 ساعة], الاثنين:[نعمل على مدار 24 ساعة]",https://lh5.googleusercontent.com/p/AF1QipP9udg0xiqEd3aHVqUWOxywLbKOGZZGYy9vEZqq=w141-h92-k-no,ChIJdx1SbtNAWBQR8cpc0KAtozo
مطعم السودان هبه كايرو,,3 ميدان عرابي، عرابي، الأزبكية، محافظة القاهرة‬ 4320101,3 ميدان عرابي,الأزبكية,مطعم عائلي,,"0100 915 2046, +20 100 915 2046",,3,2.3,https://search.google.com/local/reviews?placeid=ChIJuZNroxFBWBQRT_PjqNXWMqw&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=12408216136509027151,12408216136509027151,https://www.google.com/search?kgmid=/g/11rz2n4tsl&kponly,/g/11rz2n4tsl,30.0535192,31.242946699999997,,,"الثلاثاء:[نعمل على مدار 24 ساعة], الأربعاء:[نعمل على مدار 24 ساعة], الخميس:[نعمل على مدار 24 ساعة], الجمعة:[نعمل على مدار 24 ساعة], السبت:[نعمل على مدار 24 ساعة], الأحد:[نعمل على مدار 24 ساعة], الاثنين:[نعمل على مدار 24 ساعة]",https://lh5.googleusercontent.com/p/AF1QipP8GpgMfx-iI-EeSqtzr8j3AoxQ3Xg_Q_iDu-py=w92-h92-k-no,ChIJuZNroxFBWBQRT_PjqNXWMqw
برجر فاكتورى,,26th July st،، 114 حسن صبري، الزمالك، محافظة القاهرة‬,26th July st،,الزمالك,مطعم همبرغر,,"0122 101 1222, +20 122 101 1222",,921,4,https://search.google.com/local/reviews?placeid=ChIJv4EngR1BWBQRst9QGQgpYAo&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=747642652904710066,747642652904710066,https://www.google.com/search?kgmid=/g/11b5phnrdt&kponly,/g/11b5phnrdt,30.0596197,31.221889599999997,https://www.facebook.com/theburgerfactory.eg/,facebook.com,"الثلاثاء:[١٢:٠٠م-٣:٠٠ص], الأربعاء:[١٢:٠٠م-٣:٠٠ص], الخميس:[١٢:٠٠م-٣:٠٠ص], الجمعة:[١٢:٠٠م-٣:٠٠ص], السبت:[١٢:٠٠م-٣:٠٠ص], الأحد:[١٢:٠٠م-٣:٠٠ص], الاثنين:[١٢:٠٠م-٣:٠٠ص]",https://lh5.googleusercontent.com/p/AF1QipP5dHhfREYPMX3-FjGjTKfjZT6zvIydVCU79jA=w163-h92-k-no,ChIJv4EngR1BWBQRst9QGQgpYAo
هشام بدران,,14 زقاق السلحدار، بركة الزطلي، باب الشعرية، محافظة القاهرة‬،، 14 زقاق السلحدار، بركة الزطلي، باب الشعرية، محافظة القاهرة‬,14 زقاق السلحدار، بركة الزطلي، باب الشعرية، محافظة القاهرة‬،,باب الشعرية,مطعم,,"0128 623 5331, +20 128 623 5331",,2,5,https://search.google.com/local/reviews?placeid=ChIJ-bJjNyxBWBQRE_BOlB7KZDw&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=4351825372632772627,4351825372632772627,https://www.google.com/search?kgmid=/g/11h126_l0k&kponly,/g/11h126_l0k,30.0594847,31.257619299999998,,,,,ChIJ-bJjNyxBWBQRE_BOlB7KZDw
EatOut Restaurant,,11 ميدان التحرير، الإسماعيلية، قسم قصر النيل، محافظة القاهرة‬ 11512,11 ميدان التحرير,قسم قصر النيل,مطعم,,,,32,4.3,https://search.google.com/local/reviews?placeid=ChIJT5XmC_5BWBQRfKAinAHidBA&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=1185821098447642748,1185821098447642748,https://www.google.com/search?kgmid=/g/11p9pmnb3f&kponly,/g/11p9pmnb3f,30.045155299999998,31.2360822,,,,https://lh5.googleusercontent.com/p/AF1QipO0xrIQYKWHkkTGN0r3yzvzrqVw3anSHE9xxGyX=w80-h106-k-no,ChIJT5XmC_5BWBQRfKAinAHidBA
CaiRoma,,19 شارع يوسف الجندي، باب اللوق، عابدين، محافظة القاهرة‬ 4280123,19 شارع يوسف الجندي,عابدين,مطعم مأكولات إيطالية,,"02 23923228, +20 2 23923228",,2208,4.2,https://search.google.com/local/reviews?placeid=ChIJAwCQesdAWBQRWVdBBhny0j4&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=4526946764753819481,4526946764753819481,https://www.google.com/search?kgmid=/g/11c5_696f_&kponly,/g/11c5_696f_,30.0458397,31.239320099999997,,,"الثلاثاء:[٣:٠٠م-١:٠٠ص], الأربعاء:[٣:٠٠م-١:٠٠ص], الخميس:[٣:٠٠م-١:٠٠ص], الجمعة:[٣:٠٠م-١:٠٠ص], السبت:[٣:٠٠م-١:٠٠ص], الأحد:[٣:٠٠م-١:٠٠ص], الاثنين:[٣:٠٠م-١:٠٠ص]",https://lh5.googleusercontent.com/p/AF1QipOJ0543lhR_RrOZEsBghi_urM-tcAGBe8ejWcs0=w122-h92-k-no,ChIJAwCQesdAWBQRWVdBBhny0j4
المطعم الدوار - برج القاهرة,,26WF+7WQ، برج القاهرة، شارع البرج، الزمالك، الجيزة،، الزمالك,26WF+7WQ,الزمالك,مطعم عائلي,,,,28,3.3,https://search.google.com/local/reviews?placeid=ChIJU35v7NdBWBQRpJZBeoUR6_Q&q=restaurants+%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8+%D9%85%D9%86+Cairo&authuser=0&hl=ar&gl=EG,https://www.google.com/maps?cid=17648218829760861860,17648218829760861860,https://www.google.com/search?kgmid=/g/11rshbzp93&kponly,/g/11rshbzp93,30.045723,31.224854599999997,,,,https://lh5.googleusercontent.com/p/AF1QipOmqmCAA27ffYRMrMgqQi00frvLBfEYpAH54Cdg=w138-h92-k-no,ChIJU35v7NdBWBQRpJZBeoUR6_Q
